№ поезда;Порядковый № вагона;Дата;№ вагона;Тип вагона;Тара;Брутто;Нетто;Скорость
761666;27;02.01.2023 15:07:12;75059915;;26300;90700;64400;3,05
761666;28;02.01.2023 15:07:28;74021130;;27000;91000;64000;2,79
761666;29;02.01.2023 15:07:41;73723389;;26950;90900;63950;2,55
761666;30;02.01.2023 15:07:57;57178527;;27200;92150;64950;2,36
761666;31;02.01.2023 15:08:13;73912883;;26250;90700;64450;2,25
761666;32;02.01.2023 15:08:30;73908287;;26850;91150;64300;2,46
761666;33;02.01.2023 15:08:50;58277047;;26950;91050;64100;2,85
761666;34;02.01.2023 15:09:03;51034130;;23900;81950;58050;3,07
761666;35;02.01.2023 15:09:19;54718143;;26150;91000;64850;3,25
761666;36;02.01.2023 15:09:31;51412849;;26550;90550;64000;3,27
761666;37;02.01.2023 15:09:43;75132514;;27150;91050;63900;3,06
761666;38;02.01.2023 15:09:56;75096883;;27150;90900;63750;2,75
761666;39;02.01.2023 15:10:12;73221582;;26100;90550;64450;2,43
761666;40;02.01.2023 15:10:28;50629583;;24700;82850;58150;2,43
761666;41;02.01.2023 15:10:45;53926929;;27750;85150;57400;2,82
761707;1;02.01.2023 17:25:52;50938513;;0;26350;0;7,4
761707;2;02.01.2023 17:25:56;54595715;;0;26600;0;7,94
761707;3;02.01.2023 17:26:04;50528272;;0;26200;0;8,49
761707;4;02.01.2023 17:26:09;73981102;;0;25400;0;8,98
761707;5;02.01.2023 17:26:13;50031137;;0;25750;0;9,3
761712;40;03.01.2023 02:04:59;75045021;101;0;24750;0;-2,73
761712;39;03.01.2023 02:05:16;57287344;106;0;26550;0;-2,7
761712;38;03.01.2023 02:05:36;50352673;66;0;26450;0;-2,74
761712;37;03.01.2023 02:05:48;75013177;66;0;25850;0;-3,02
761712;36;03.01.2023 02:06:01;57193757;90;0;27100;0;-2,7
761712;35;03.01.2023 02:06:17;58641317;106;0;27000;0;-2,61
761712;34;03.01.2023 02:06:39;73071037;90;0;26000;0;-2,71
761712;33;03.01.2023 02:06:50;73504284;90;0;27100;0;-2,78
761712;32;03.01.2023 02:07:06;75055160;106;0;27000;0;-2,83
761712;31;03.01.2023 02:07:23;57200495;90;0;26700;0;-3,19
761712;30;03.01.2023 02:07:41;75105361;106;0;26650;0;-3,15
761712;29;03.01.2023 02:07:51;50001171;62;0;24250;0;-2,99
761712;28;03.01.2023 02:08:09;57178428;66;0;26000;0;-3,09
761712;27;03.01.2023 02:08:20;51277077;106;0;27050;0;-3,14
761712;26;03.01.2023 02:08:38;50185578;66;0;24950;0;-2,96
761712;25;03.01.2023 02:08:49;55051189;92;0;27250;0;-2,78
761712;24;03.01.2023 02:09:05;57409062;106;0;26900;0;-2,73
761712;23;03.01.2023 02:09:21;50922590;90;0;26600;0;-2,7
761712;22;03.01.2023 02:09:38;55560502;106;0;25600;0;-2,79
761712;21;03.01.2023 02:09:54;70711486;62;0;26200;0;-2,99
761712;20;03.01.2023 02:10:07;57338592;62;0;24950;0;-3,21
761712;19;03.01.2023 02:10:25;54593884;106;0;27100;0;-3
761712;18;03.01.2023 02:10:35;75085787;66;0;26100;0;-2,87
761712;17;03.01.2023 02:10:52;57020570;92;0;27100;0;-2,99
761712;16;03.01.2023 02:11:09;73307787;90;0;26700;0;-2,7
761712;15;03.01.2023 02:11:26;58288721;72;0;23700;0;-2,71
761712;14;03.01.2023 02:11:41;73027310;62;0;24450;0;-2,95
761712;13;03.01.2023 02:11:53;51458354;66;0;26050;0;-3,06
761712;12;03.01.2023 02:12:09;58642059;106;0;26400;0;-3,1
761712;11;03.01.2023 02:12:27;75106302;106;0;26900;0;-3,26
761712;10;03.01.2023 02:12:40;55947303;106;0;27150;0;-3
761712;9;03.01.2023 02:12:50;51516896;86;0;25750;0;-2,6
761712;8;03.01.2023 02:13:07;50334168;66;0;26600;0;-2,48
761712;7;03.01.2023 02:13:23;54704705;106;0;27200;0;-2,56
761712;6;03.01.2023 02:13:44;53257002;66;0;25800;0;-2,99
761712;5;03.01.2023 02:14:02;75120154;106;0;26000;0;-3,07
761712;4;03.01.2023 02:14:12;58643453;90;0;26950;0;-2,84
761712;3;03.01.2023 02:14:29;75008912;106;0;25900;0;-2,59
761712;2;03.01.2023 02:14:45;50064237;66;0;24850;0;-2,52
761712;1;03.01.2023 02:15:02;50039569;66;0;25550;0;-3,02
761752;1;03.01.2023 03:53:32;50687920;;24600;24600;0;3,71
761752;2;03.01.2023 03:53:45;51840478;;26500;26300;0;3,73
761752;3;03.01.2023 03:53:57;51413151;;26500;87950;61450;3,34
761752;4;03.01.2023 03:54:09;50495001;;26250;78300;52050;3,04
761752;5;03.01.2023 03:54:21;51887057;;26800;27050;250;3,07
761752;6;03.01.2023 03:54:34;73260283;;27000;88550;61550;2,9
761752;7;03.01.2023 03:54:50;54253299;;25800;26050;250;3,31
761752;8;03.01.2023 03:55:02;55303119;;26900;87700;60800;3,18
761752;9;03.01.2023 03:55:15;73993966;;25400;85900;60500;3,23
761752;10;03.01.2023 03:55:27;75053223;;26100;86650;60550;3,07
761752;11;03.01.2023 03:55:43;55945737;;26600;87950;61350;2,88
761752;12;03.01.2023 03:55:56;73299281;;27000;88050;61050;2,84
761752;13;03.01.2023 03:56:12;55546402;;26100;87150;61050;2,85
761752;14;03.01.2023 03:56:24;54253703;;26850;88150;61300;2,92
761752;15;03.01.2023 03:56:40;75038018;;26200;87350;61150;2,92
761752;16;03.01.2023 03:56:53;57187395;;27450;88850;61400;2,72
761752;17;03.01.2023 03:57:09;54240205;;26750;87650;60900;2,73
761752;18;03.01.2023 03:57:22;51305183;;26600;86650;60050;3
761752;19;03.01.2023 03:57:38;54253521;;26800;88050;61250;3,13
761752;20;03.01.2023 03:57:50;75180018;;24350;85550;61200;3,08
761752;21;03.01.2023 03:58:03;75019372;;26950;88150;61200;3,01
761752;22;03.01.2023 03:58:19;74922550;;25100;86550;61450;2,95
761752;23;03.01.2023 03:58:31;54703863;;26350;88100;61750;2,91
761752;24;03.01.2023 03:58:44;73973380;;26050;87300;61250;2,92
761752;25;03.01.2023 03:59:00;75113712;;26950;88200;61250;3,03
761752;26;03.01.2023 03:59:12;73569584;;26900;87750;60850;3,05
761752;27;03.01.2023 03:59:25;73537086;;26100;87450;61350;2,82
761752;28;03.01.2023 03:59:41;73971137;;25450;86750;61300;2,58
761752;29;03.01.2023 03:59:57;75034314;;26450;87550;61100;2,43
761752;30;03.01.2023 04:00:13;73097842;;26300;86650;60350;2,55
761752;31;03.01.2023 04:00:30;73759284;;25900;86800;60900;2,78
761752;32;03.01.2023 04:00:42;58644337;;27000;87600;60600;3,11
761752;33;03.01.2023 04:00:58;57029878;;26250;87200;60950;3,44
761752;34;03.01.2023 04:01:11;50291889;;25850;86750;60900;3,62
761752;35;03.01.2023 04:01:23;50074137;;26000;86500;60500;3,6
761752;36;03.01.2023 04:01:32;75097626;;26900;86950;60050;3,32
761752;37;03.01.2023 04:01:44;73317687;;26500;87500;61000;2,96
761752;38;03.01.2023 04:01:56;73907487;;27400;87650;60250;2,47
761752;39;03.01.2023 04:02:12;73025124;;27000;87600;60600;2,24
761752;40;03.01.2023 04:02:33;58641515;;26650;87450;60800;2,22
761792;41;03.01.2023 05:54:46;74901844;106;0;26150;0;-3,11
761792;40;03.01.2023 05:54:59;75054338;106;0;26750;0;-2,72
761792;39;03.01.2023 05:55:15;73980351;66;0;26500;0;-2,88
761792;38;03.01.2023 05:55:31;73023848;90;0;26850;0;-2,8
761792;37;03.01.2023 05:55:48;75059816;66;0;25600;0;-2,53
761792;36;03.01.2023 05:56:04;75107565;101;0;24900;0;-2,35
761792;35;03.01.2023 05:56:21;58644378;90;0;26550;0;-2,26
761792;34;03.01.2023 05:56:41;58644329;90;0;26200;0;-2,76
761792;33;03.01.2023 05:57:04;51612752;66;0;26800;0;-3,27
761792;32;03.01.2023 05:57:14;54702956;106;0;26100;0;-3,07
761792;31;03.01.2023 05:57:26;55054399;106;0;26000;0;-3,03
761792;30;03.01.2023 05:57:42;50180660;90;0;26500;0;-3,16
761792;29;03.01.2023 05:57:55;70717756;62;0;24950;0;-3,2
761792;28;03.01.2023 05:58:13;51034254;62;0;23000;0;-3,2
761792;27;03.01.2023 05:58:23;57222259;66;0;25850;0;-3,17
761792;26;03.01.2023 05:58:36;50081876;90;0;27000;0;-3,16
761792;25;03.01.2023 05:58:52;51761435;62;0;24600;0;-3,17
761792;24;03.01.2023 05:59:05;51157584;66;0;24950;0;-3,18
761792;23;03.01.2023 05:59:22;73629784;90;0;25850;0;-3,18
761792;22;03.01.2023 05:59:33;75042721;106;0;26200;0;-3,27
761792;21;03.01.2023 05:59:45;57178501;90;0;26750;0;-3,31
761792;20;03.01.2023 06:00:03;73966467;106;0;25700;0;-3,21
761792;19;03.01.2023 06:00:14;75059634;66;0;25900;0;-3,07
761792;18;03.01.2023 06:00:26;51104537;62;0;24050;0;-3,19
761792;17;03.01.2023 06:00:43;50054741;66;0;26850;0;-3,44
761792;16;03.01.2023 06:00:55;58641358;106;0;25900;0;-3,2
761792;15;03.01.2023 06:01:07;58640681;106;0;26800;0;-3,17
761792;14;03.01.2023 06:01:24;73090409;90;0;27150;0;-3,5
761792;13;03.01.2023 06:01:36;75121657;106;0;26350;0;-3,31
761792;12;03.01.2023 06:01:48;75118232;101;0;24500;0;-2,98
761792;11;03.01.2023 06:02:06;51863074;90;0;27100;0;-3,11
761792;10;03.01.2023 06:02:17;51273597;85;0;28500;0;-3,39
761792;9;03.01.2023 06:02:29;76802131;72;0;27450;0;-3,18
761792;8;03.01.2023 06:02:47;51546372;81;0;27550;0;-2,87
761792;7;03.01.2023 06:02:58;50714674;62;0;25650;0;-2,73
761792;6;03.01.2023 06:03:14;51061356;62;0;22250;0;-3,17
761792;5;03.01.2023 06:03:31;50573302;62;0;24350;0;-3,29
761792;4;03.01.2023 06:03:43;51683316;66;0;26200;0;-3,19
761792;3;03.01.2023 06:03:55;57135873;90;0;26000;0;-3,08
761792;2;03.01.2023 06:04:12;51840478;66;0;26450;0;-2,98
761792;1;03.01.2023 06:04:24;50687920;66;0;24550;0;-3,03
761833;1;03.01.2023 14:15:31;50039569;;25550;25150;0;2,71
761833;2;03.01.2023 14:15:48;50064237;;24850;24750;0;2,75
761833;3;03.01.2023 14:16:04;75008912;;25900;86150;60250;2,57
761833;4;03.01.2023 14:16:20;58643453;;26950;87950;61000;2,6
761833;5;03.01.2023 14:16:37;75120154;;26000;86450;60450;2,63
761833;6;03.01.2023 14:16:53;53257002;;25800;87700;61900;2,65
761833;7;03.01.2023 14:17:09;54704705;;27200;86000;58800;2,65
761833;8;03.01.2023 14:17:25;50334168;;26600;87750;61150;2,49
761833;9;03.01.2023 14:17:38;51516896;;25750;79050;53300;2,41
761833;10;03.01.2023 14:17:58;55947303;;27150;87600;60450;2,45
761833;11;03.01.2023 14:18:15;75106302;;26900;87450;60550;2,51
761833;12;03.01.2023 14:18:31;58642059;;26400;87000;60600;2,55
761833;13;03.01.2023 14:18:47;51458354;;26050;87250;61200;2,66
761833;14;03.01.2023 14:19:04;73027310;;24450;77150;52700;2,7
761833;15;03.01.2023 14:19:16;58288721;;23700;75900;52200;2,46
761833;16;03.01.2023 14:19:33;73307787;;26700;87700;61000;2,24
761833;17;03.01.2023 14:19:53;57020570;;27100;88650;61550;2,45
761833;18;03.01.2023 14:20:09;75085787;;26100;87150;61050;2,7
761833;19;03.01.2023 14:20:26;54593884;;27100;87800;60700;2,69
761833;20;03.01.2023 14:20:38;57338592;;24950;78100;53150;2,53
761833;21;03.01.2023 14:20:55;70711486;;26200;79150;52950;2,35
761833;22;03.01.2023 14:21:11;55560502;;25600;86300;60700;2,16
761833;23;03.01.2023 14:21:31;50922590;;26600;87450;60850;2,19
761833;24;03.01.2023 14:21:52;57409062;;26900;87900;61000;2,46
761833;25;03.01.2023 14:22:08;55051189;;27250;89200;61950;2,52
761833;26;03.01.2023 14:22:24;50185578;;24950;86450;61500;2,49
761833;27;03.01.2023 14:22:41;51277077;;27050;87700;60650;2,41
761833;28;03.01.2023 14:22:57;57178428;;26000;87350;61350;2,48
761833;29;03.01.2023 14:23:14;50001171;;24250;75800;51550;2,9
761833;30;03.01.2023 14:23:30;75105361;;26650;87550;60900;3,33
761833;31;03.01.2023 14:23:42;57200495;;26700;87800;61100;3,39
761833;32;03.01.2023 14:23:55;75055160;;27000;87850;60850;3,31
761833;33;03.01.2023 14:24:07;73504284;;27100;88400;61300;3,38
761833;34;03.01.2023 14:24:19;73071037;;26000;87200;61200;3,35
761833;35;03.01.2023 14:24:31;58641317;;27000;87350;60350;3,24
761833;36;03.01.2023 14:24:44;57193757;;27100;86950;59850;3,29
761833;37;03.01.2023 14:24:56;75013177;;25850;87450;61600;3,39
761833;38;03.01.2023 14:25:08;50352673;;26450;87650;61200;3,46
761833;39;03.01.2023 14:25:21;57287344;;26550;87350;60800;3,51
761833;40;03.01.2023 14:25:33;75045021;;24750;87250;62500;3,71
761873;41;03.01.2023 15:54:38;50642362;66;0;23950;0;-2,17
761873;40;03.01.2023 15:54:58;51412476;66;0;26250;0;-2,09
761873;39;03.01.2023 15:55:19;54594213;106;0;27050;0;-2,12
761873;38;03.01.2023 15:55:39;73093544;90;0;26700;0;-2,18
761873;37;03.01.2023 15:56:00;55050959;66;0;27400;0;-2,22
761873;36;03.01.2023 15:56:20;57144263;66;0;25200;0;-2,21
761873;35;03.01.2023 15:56:41;54704457;106;0;26400;0;-2,14
761873;34;03.01.2023 15:57:01;50651876;66;0;24300;0;-2,25
761873;33;03.01.2023 15:57:22;75106310;106;0;26150;0;-2,37
761873;32;03.01.2023 15:57:38;73007023;90;0;26950;0;-2,38
761873;31;03.01.2023 15:57:59;51394252;66;0;26900;0;-2,54
761873;30;03.01.2023 15:58:15;50334564;66;0;25450;0;-2,74
761873;29;03.01.2023 15:58:31;73071623;90;0;26900;0;-2,77
761873;28;03.01.2023 15:58:48;50604362;72;0;25800;0;-2,76
761873;27;03.01.2023 15:59:04;51241362;66;0;26100;0;-2,81
761873;26;03.01.2023 15:59:21;50596691;72;0;25950;0;-2,84
761873;25;03.01.2023 15:59:39;51783355;66;0;26400;0;-2,84
761873;24;03.01.2023 15:59:49;73924151;92;0;27050;0;-2,85
761873;23;03.01.2023 16:00:06;55946339;106;0;26100;0;-2,88
761873;22;03.01.2023 16:00:22;58148321;66;0;25050;0;-3,01
761873;21;03.01.2023 16:00:40;51702926;62;0;27050;0;-3,13
761873;20;03.01.2023 16:00:51;57350993;66;0;24950;0;-2,85
761873;19;03.01.2023 16:01:03;57281024;106;0;26050;0;-2,36
761873;18;03.01.2023 16:01:23;73542581;90;0;26750;0;-2,88
761873;17;03.01.2023 16:01:40;52093796;90;0;25700;0;-3,12
761873;16;03.01.2023 16:01:58;51876555;106;0;27000;0;-2,53
761873;15;03.01.2023 16:02:12;75096677;106;0;25800;0;-2,02
761873;14;03.01.2023 16:02:33;73239980;90;0;26650;0;-2,24
761873;13;03.01.2023 16:03:00;56734197;106;0;25900;0;-2,63
761873;12;03.01.2023 16:03:10;73954513;66;0;26600;0;-2,38
761873;11;03.01.2023 16:03:30;55947162;106;0;26100;0;-2,17
761873;10;03.01.2023 16:03:51;55551857;106;0;27000;0;-2,05
761873;9;03.01.2023 16:04:11;53884581;90;0;26800;0;-2,39
761873;8;03.01.2023 16:04:32;54712344;106;0;26950;0;-2,61
761873;7;03.01.2023 16:04:48;51456945;66;0;26300;0;-2,25
761873;6;03.01.2023 16:05:05;57185316;90;0;25800;0;-2,01
761873;5;03.01.2023 16:05:29;54726161;66;0;27200;0;-2,05
761873;4;03.01.2023 16:05:50;75050880;101;0;24400;0;-2,2
761873;3;03.01.2023 16:06:10;57197295;90;0;26200;0;-2,22
761873;2;03.01.2023 16:06:30;50064237;66;0;24850;0;-2,24
761873;1;03.01.2023 16:06:51;50039569;66;0;25450;0;-2,36
761914;1;04.01.2023 03:04:07;50039569;;25450;24750;0;3,26
761914;2;04.01.2023 03:04:20;50064237;;24850;26450;1600;3,03
761914;3;04.01.2023 03:04:36;57197295;;26200;90800;64600;2,66
761914;4;04.01.2023 03:04:48;75050880;;24400;90800;66400;2,63
761914;5;04.01.2023 03:05:05;54726161;;27200;81550;54350;2,93
761914;6;04.01.2023 03:05:21;57185316;;25800;79650;53850;3,26
761914;7;04.01.2023 03:05:33;51456945;;26300;84150;57850;3,39
761914;8;04.01.2023 03:05:46;54712344;;26950;85600;58650;3,32
761914;9;04.01.2023 03:05:58;53884581;;26800;84200;57400;3,17
761914;10;04.01.2023 03:06:10;55551857;;27000;85350;58350;3,04
761914;11;04.01.2023 03:06:23;55947162;;26100;90950;64850;2,93
761914;12;04.01.2023 03:06:39;73954513;;26600;89750;63150;2,89
761914;13;04.01.2023 03:06:51;56734197;;25900;26750;850;3,11
761914;14;04.01.2023 03:07:07;73239980;;26650;90450;63800;2,87
761914;15;04.01.2023 03:07:20;75096677;;25800;90400;64600;2,83
761914;16;04.01.2023 03:07:36;51876555;;27000;89300;62300;2,82
761914;17;04.01.2023 03:07:48;52093796;;25700;90950;65250;2,87
761914;18;04.01.2023 03:08:05;73542581;;26750;24650;0;3,21
761914;19;04.01.2023 03:08:17;57281024;;26050;90150;64100;3,1
761914;20;04.01.2023 03:08:30;57350993;;24950;89150;64200;3,28
761914;21;04.01.2023 03:08:42;51702926;;27050;90950;63900;3,42
761914;22;04.01.2023 03:08:54;58148321;;25050;89750;64700;3,46
761914;23;04.01.2023 03:09:06;55946339;;26100;26100;0;3,78
761914;24;04.01.2023 03:09:19;73924151;;27050;89400;62350;3,55
761914;25;04.01.2023 03:09:31;51783355;;26400;78350;51950;3,29
761914;26;04.01.2023 03:09:43;50596691;;25950;90750;64800;2,43
761914;27;04.01.2023 03:09:56;51241362;;26100;90200;64100;2,07
761914;28;04.01.2023 03:10:20;50604362;;25800;81150;55350;2,39
761914;29;04.01.2023 03:10:36;73071623;;26900;25450;0;2,95
761914;30;04.01.2023 03:10:53;50334564;;25450;91850;66400;3,03
761914;31;04.01.2023 03:11:05;51394252;;26900;89800;62900;3,27
761914;32;04.01.2023 03:11:18;73007023;;26950;90200;63250;3,51
761914;33;04.01.2023 03:11:30;75106310;;26150;89950;63800;3,36
761914;34;04.01.2023 03:11:42;50651876;;24300;26400;2100;2,92
761914;35;04.01.2023 03:11:54;54704457;;26400;90900;64500;2,49
761914;36;04.01.2023 03:12:15;57144263;;25200;89950;64750;2,67
761914;37;04.01.2023 03:12:31;55050959;;27400;90150;62750;2,79
761914;38;04.01.2023 03:12:43;73093544;;26700;90800;64100;2,94
761914;39;04.01.2023 03:13:00;54594213;;27050;90750;63700;3,03
761914;40;04.01.2023 03:13:12;51412476;;26250;90700;64450;3,35
761914;41;04.01.2023 03:13:24;50642362;;23950;90100;66150;3,62
761955;1;04.01.2023 04:39:26;50039569;;25450;25400;0;3,4
761955;2;04.01.2023 04:39:42;50064237;;24850;25000;150;3,49
761955;3;04.01.2023 04:39:54;57197295;;26200;90700;64500;3,29
761955;4;04.01.2023 04:40:06;75050880;;24400;90250;65850;3,26
761955;5;04.01.2023 04:40:19;54726161;;27200;91650;64450;3,01
761955;6;04.01.2023 04:40:31;57185316;;25800;91000;65200;2,79
761955;7;04.01.2023 04:40:44;51456945;;26300;89850;63550;2,75
761955;8;04.01.2023 04:41:00;54712344;;26950;91100;64150;2,93
761955;9;04.01.2023 04:41:16;53884581;;26800;92200;65400;3,13
761955;10;04.01.2023 04:41:28;55551857;;27000;90450;63450;3,17
761955;11;04.01.2023 04:41:41;55947162;;26100;90900;64800;2,97
761955;12;04.01.2023 04:41:53;73954513;;26600;91050;64450;2,7
761955;13;04.01.2023 04:42:09;56734197;;25900;90650;64750;2,48
761955;14;04.01.2023 04:42:26;73239980;;26650;91800;65150;2,44
761955;15;04.01.2023 04:42:42;75096677;;25800;89450;63650;2,71
761955;16;04.01.2023 04:42:59;51876555;;27000;90550;63550;3,04
761955;17;04.01.2023 04:43:11;52093796;;25700;90100;64400;3,14
761955;18;04.01.2023 04:43:23;73542581;;26750;91850;65100;3,08
761955;19;04.01.2023 04:43:39;57281024;;26050;90750;64700;3,05
761955;20;04.01.2023 04:43:52;57350993;;24950;89600;64650;3,1
761955;21;04.01.2023 04:44:04;51702926;;27050;84900;57850;3,22
761955;22;04.01.2023 04:44:17;58148321;;25050;89000;63950;3,3
761955;23;04.01.2023 04:44:29;55946339;;26100;89950;63850;3,29
761955;24;04.01.2023 04:44:41;73924151;;27050;90900;63850;3,25
761955;25;04.01.2023 04:44:53;51783355;;26400;89250;62850;3,16
761955;26;04.01.2023 04:45:09;50596691;;25950;83900;57950;2,73
761955;27;04.01.2023 04:45:22;51241362;;26100;88950;62850;2,21
761955;28;04.01.2023 04:45:39;50604362;;25800;83900;58100;2,22
761955;29;04.01.2023 04:45:59;73071623;;26900;91750;64850;2,36
761955;30;04.01.2023 04:46:15;50334564;;25450;89900;64450;2,53
761955;31;04.01.2023 04:46:32;51394252;;26900;90900;64000;2,7
761955;32;04.01.2023 04:46:48;73007023;;26950;92150;65200;2,95
761955;33;04.01.2023 04:47:04;75106310;;26150;89200;63050;3,13
761955;34;04.01.2023 04:47:17;50651876;;24300;89550;65250;2,97
761955;35;04.01.2023 04:47:29;54704457;;26400;91300;64900;2,5
761955;36;04.01.2023 04:47:45;57144263;;25200;90550;65350;2,38
761955;37;04.01.2023 04:48:02;55050959;;27400;92400;65000;2,28
761955;38;04.01.2023 04:48:22;73093544;;26700;91550;64850;2,42
761955;39;04.01.2023 04:48:38;54594213;;27050;92150;65100;2,7
761955;40;04.01.2023 04:48:55;51412476;;26250;90500;64250;2,99
761955;41;04.01.2023 04:49:07;50642362;;23950;89150;65200;3,04
761996;40;04.01.2023 06:05:14;73977555;66;0;26050;0;-2,53
761996;39;04.01.2023 06:05:34;54726401;66;0;27650;0;-2,55
761996;38;04.01.2023 06:05:51;75046375;66;0;25750;0;-2,65
761996;37;04.01.2023 06:06:07;53882643;90;0;26650;0;-2,74
761996;36;04.01.2023 06:06:24;54591011;106;0;26950;0;-2,74
761996;35;04.01.2023 06:06:40;55562615;106;0;26400;0;-2,7
761996;34;04.01.2023 06:06:56;50329267;62;0;25900;0;-2,79
761996;33;04.01.2023 06:07:14;75034207;92;0;27400;0;-2,89
761996;32;04.01.2023 06:07:25;57436982;90;0;26000;0;-2,96
761996;31;04.01.2023 06:07:41;75127928;101;0;25600;0;-3,18
761996;30;04.01.2023 06:07:59;50202118;90;0;27200;0;-3,41
761996;29;04.01.2023 06:08:12;73460982;90;0;26550;0;-3,53
761996;28;04.01.2023 06:08:24;73965618;106;0;26900;0;-3,59
761996;27;04.01.2023 06:08:36;55946727;106;0;26350;0;-3,67
761996;26;04.01.2023 06:08:48;51742013;66;0;25850;0;-3,33
761996;25;04.01.2023 06:09:01;54603741;66;0;25250;0;-2,92
761996;24;04.01.2023 06:09:17;57029175;66;0;25550;0;-3,25
761996;23;04.01.2023 06:09:28;75115519;101;0;25850;0;-3,37
761996;22;04.01.2023 06:09:40;50623701;66;0;24450;0;-3,31
761996;21;04.01.2023 06:09:53;51034056;62;0;24400;0;-3,64
761996;20;04.01.2023 06:10:05;54099361;66;0;25800;0;-3,37
761996;19;04.01.2023 06:10:22;57216582;106;0;26000;0;-3,46
761996;18;04.01.2023 06:10:33;73008070;90;0;26650;0;-3,7
761996;17;04.01.2023 06:10:47;75135202;106;0;27000;0;-3,76
761996;16;04.01.2023 06:10:59;73465387;90;0;26750;0;-3,59
761996;15;04.01.2023 06:11:06;75057208;101;0;25300;0;-3,23
761996;14;04.01.2023 06:11:24;50002799;90;0;27500;0;-3,02
761996;13;04.01.2023 06:11:35;57171886;90;0;26200;0;-2,9
761996;12;04.01.2023 06:11:51;57431587;66;0;26400;0;-2,88
761996;11;04.01.2023 06:12:09;57083784;90;0;27350;0;-2,95
761996;10;04.01.2023 06:12:20;52119492;90;0;26600;0;-3
761996;9;04.01.2023 06:12:36;53869749;72;0;24300;0;-3,07
761996;8;04.01.2023 06:12:49;51217255;62;0;24300;0;-3,1
761996;7;04.01.2023 06:13:05;73968174;106;0;26950;0;-3,01
761996;6;04.01.2023 06:13:17;73067225;90;0;27300;0;-2,99
761996;5;04.01.2023 06:13:34;55946545;106;0;27100;0;-3,15
761996;4;04.01.2023 06:13:52;73999377;92;0;26450;0;-3,35
761996;3;04.01.2023 06:14:04;50688605;66;0;25300;0;-3,49
761996;2;04.01.2023 06:14:15;50064237;66;0;25150;0;-3,59
761996;1;04.01.2023 06:14:27;50039569;66;0;25550;0;-3,75
762036;41;04.01.2023 11:51:32;51580579;81;0;27800;0;-2,38
762036;40;04.01.2023 11:51:49;50624147;66;0;24900;0;-2,54
762036;39;04.01.2023 11:52:05;50269158;72;0;25850;0;-2,62
762036;38;04.01.2023 11:52:22;54074679;66;0;24750;0;-2,71
762036;37;04.01.2023 11:52:38;51839918;66;0;26500;0;-2,77
762036;36;04.01.2023 11:52:54;51391746;72;0;26450;0;-2,78
762036;35;04.01.2023 11:53:11;74932500;106;0;27050;0;-2,71
762036;34;04.01.2023 11:53:27;53895850;66;0;26300;0;-2,77
762036;33;04.01.2023 11:53:43;55551865;106;0;26050;0;-2,89
762036;32;04.01.2023 11:54:00;58641614;106;0;27150;0;-2,96
762036;31;04.01.2023 11:54:12;51411437;66;0;26050;0;-3,27
762036;30;04.01.2023 11:54:28;75034264;92;0;27450;0;-3,46
762036;29;04.01.2023 11:54:41;53856068;90;0;27000;0;-2,87
762036;28;04.01.2023 11:54:53;53947057;92;0;27650;0;-2,37
762036;27;04.01.2023 11:55:14;50423193;90;0;27000;0;-2,91
762036;26;04.01.2023 11:55:30;75129288;92;0;27350;0;-3,11
762036;25;04.01.2023 11:55:47;51856565;90;0;26950;0;-2,94
762036;24;04.01.2023 11:55:59;75030338;66;0;25600;0;-3,14
762036;23;04.01.2023 11:56:15;50118223;106;0;26650;0;-3,15
